Video ID,Author,Comment,Likes,Published At
VoburgFXSjs,@뻐꾸기-m3r,"저걸 누가 사나?
테슬라 모델Y 사지.",1,2025-06-27 23:02
VoburgFXSjs,@화전지구,이가격이면... 역시 르쌍쉐,0,2025-06-28 15:21
VoburgFXSjs,@jinhyun84,풀옵기준 500만원만 더 주면 듀얼모터에 훨씬 크고 훨씬 멀리가고 훨씬 옵션좋은 모델y 주니퍼를 살수 있는 나라라서..주니퍼가 깡패긴 함..대안이 없다,6,2025-06-27 04:34
VoburgFXSjs,@user-dl3ij6wy2e,"오~ 세닉 좋네 
주니퍼 사야지~",0,2025-06-27 08:19
VoburgFXSjs,@기백튜브,셀토스 오타네 크기가,1,2025-06-27 03:17
VoburgFXSjs,@지니지니-d8h,실내 내장재 보니 답도 없다..,0,2025-06-27 14:00
VoburgFXSjs,@kmh1793,가격때문에 망할듯,1,2025-07-04 02:41
VoburgFXSjs,@mklee0924,송풍구가 작은 이유는 에어컨 성능이 떨어진다란 느낌적인 느낌.. 저 가격주고 안살듯.. 디자인은 굿 but 르노는 하브,0,2025-06-28 00:24
VoburgFXSjs,@조예남매,가격보니 팔생각이없군..,1,2025-06-28 00:38
VoburgFXSjs,@3242-j1o,1년뒤 중고 2천만원대로 뵙겠습니다,0,2025-06-29 11:52
VoburgFXSjs,@innerpeace555,테슬라랑 비교하는데 테슬라 ”팬텀브레이크“ 이거 심각한 수준이던데;; 그렇다고 세닉이 좋은지는 모르겠지만 테슬라도 이건 심각함,0,2025-06-27 08:49
VoburgFXSjs,@토리-s3q,4400짜리가 어케 저렇게 2열이 넓지 ㄷㄷ,0,2025-06-27 16:41
VoburgFXSjs,@도라이-n8o,현기선에서 정리되겠구만,0,2025-06-27 16:28
VoburgFXSjs,@shinychoi8556,가격 생각하면 통풍시트 필수인데..,0,2025-06-27 05:10
VoburgFXSjs,@koke6319,이것도 ID4처럼 통풍 없다메....,0,2025-06-27 15:04
VoburgFXSjs,@레벨-s1v,주행보조 기대했는데 쩝,0,2025-06-27 07:41
VoburgFXSjs,@juwanhong4225,차는 좋은데 경쟁사가 가성비가 더 좋음 너무 늦은듯,0,2025-06-27 05:40
VoburgFXSjs,@광야-c1k,좋아보이내요 가격 빼고,0,2025-07-04 23:49
VoburgFXSjs,@jsjjwjde,이브3보다 나은점은 썬루프말고 읍네😅😅,0,2025-06-27 04:26
VoburgFXSjs,@GoFarWest,가격은 400은 더 빼야 비벼볼만 할듯,0,2025-07-02 12:14
VoburgFXSjs,@momommm2454,스포티지급?,0,2025-06-27 10:27
VoburgFXSjs,@persimmon-o3f,트렁크 닫힘버튼이 너무 높네,0,2025-06-27 04:41
VoburgFXSjs,@무도사배추도사1,우파가 르노 칭찬일색이네 근데 가격좀더 안되겠니,0,2025-06-27 12:02
VoburgFXSjs,@김성준-p6c,고수:주니퍼를 산다,0,2025-06-27 07:39
VoburgFXSjs,@스팸-l5j,크기는 EV3랑 비슷한것 같고 가격도 EV3가 더 괜찮은것 같은데.. 나만 그런가?,2,2025-06-27 06:02
VoburgFXSjs,@와오옹-x3n,"4000만원대 차에 통풍도 없는건 심하네요. 전기차 여전히 거품이 심한듯합니다..
배터리 원료 가격도 많이 내려갔다는데 전기차 가격은 왜 여전히 프리미엄 받아먹으려하는지
솔직히 전기차캐즘은 다른 누구도 아닌 전기차 제조사들이 나서서 만들고있는거같네요.",0,2025-07-01 10:15
e4Lf0L3OEH4,@bpd,"비피디오토 이용하시면 가장 유리한 조건으로 
계약부터 출고!! 썬팅이랑 PPF까지 서비스🔥
상담하기👉 https://bpdauto.com
▶ 신차구매 및 금융 상담하기
👉 https://bpdauto.com
👉전화상담 : 010-3242-8691
🎉 지금 상담 시, 프리미엄 썬팅, 유리막코팅, 
PPF, 실내 가죽 코팅외 다수 시공 기본 제공!",7,2025-06-27 04:03
e4Lf0L3OEH4,@임임임-h5z,푸조 전기차 타는입장에서 푸조와 르노는 유럽 찐모델들은 굉장히 닯은 구석들이 많거든요 그거생각 하면 세닉은 사실 수입차라 말해도 될 정도로 콜레오스와는 다르게 유럽 메인모델이기에 코너링 승차감 등등에서 우수한점이 꽤나 많을것으로 예상됩니다,13,2025-06-27 07:19
e4Lf0L3OEH4,@duritom,차종이 많아지는건 소비자 입장에서 일단 환영임.,6,2025-06-29 01:43
e4Lf0L3OEH4,@7happinessk,적어도 르노가 대한민국에 저가격에 팔면 안팔려,18,2025-06-27 04:13
e4Lf0L3OEH4,@Al_KOR,"괜찮은 부분도 많아보이는데 우리나라에서 통풍/열선 없는게 잘 먹힐지 모르겠네요 흠
아무리 그래도 거의 10년전 모델 아니고는 열선은 거의 기본이고 통풍도 옵션이라고 해도 상위트림으로 가면 대부분 포함되어 있는데(일부 제외..?)
우리나라 사람들이 받아들일 수 있느냐가 관건일 것 같아요 ㅋㅋㅋ 가격도 있는지라",2,2025-06-27 14:16
e4Lf0L3OEH4,@user-xz3vs7nc8kj,르노 세닉 E테크 가격과 성능이 어떻길래 그랑 콜레오스보다 대박인가유?,2,2025-06-28 10:04
e4Lf0L3OEH4,@까시-v4c,전기차 뒤에 따라가면 너무 예민해 지더라구요…전기차 브레이크 등이 안들어오는 상태에서 속도가 줄어들어 뒷따라가는 입장에서 브레이크 타이밍 잘못 잡으면 어우 그냥…,3,2025-06-27 13:09
e4Lf0L3OEH4,@배가주린의,왠지 아이오닉 5 베이스에   니로 뒤 모습을 앞으로 끌고 온 느낌..현대차가 .전기차의  디자인 표준을 만들었다고 해야 하나,3,2025-06-27 11:58
e4Lf0L3OEH4,@떠너떠너,가격이 비싸넹.,10,2025-06-27 04:18
e4Lf0L3OEH4,@고도2000,V2L은 미적용 인가요?,1,2025-06-28 00:59
e4Lf0L3OEH4,@AUTO_TECH_TRAVEL_EAT,정말 좋은 리뷰네요. 마음에 들어요. 리뷰 남겨주셔서 정말 감사합니다. ,0,2025-06-27 10:35
e4Lf0L3OEH4,@박성욱-q5k,"디자인도 멋지고 차 괜찮네요 영상잘보고갑니다 
Bpd님 솔님 불금저녁 잘보내시고 즐거운 주말되세요",0,2025-06-27 09:55
e4Lf0L3OEH4,@우리부프,진짜 다좋아보이는데 좌석에 앉아있는 모습이 상당히 불편해 보이네요..;;; 좌석이 너무 낮은거 아닌가 싶어요...,2,2025-06-27 07:36
e4Lf0L3OEH4,@BigNBro,크 이거 기다리고 있었는데 좋아요! 눌렀습니다 ㅎ,8,2025-06-27 03:22
e4Lf0L3OEH4,@김상진-j6m,가격이 조금 아쉽네요.  보조금이 얼마가 나올지 궁금하네요,1,2025-06-28 05:41
e4Lf0L3OEH4,@이윤직-p4u,여성스럽고 우아한 솔님! 팬들도 불어나다 ㅋㅋㅋ,6,2025-06-27 03:26
e4Lf0L3OEH4,@RoseWoo,그랑콜레오스 풀옵션 47.800만원 짜리도 미친듯이 팔리는거 보면 한국시장도 가성비보다 그냥 제품 빌드퀄리티만 보고 돈 더줘도 구입하는것 같아요.차는 진짜 잘 나왔는데 실제 출시에서는 옵션 좀 더 풍부하게 나오면 좋겠네요.,0,2025-06-28 01:53
e4Lf0L3OEH4,@이쌍은-w3t,영상잘보고갑니다^~^,2,2025-06-27 04:20
e4Lf0L3OEH4,@박카스에프,OE 타이어가 미쉐린 크로스클라이밋 시리즈인가요? 전기차라서 외부 소음에 민감할텐데 V 자패턴 소음이 과연....,3,2025-06-27 03:18
e4Lf0L3OEH4,@라벤더Laveher,❤❤,1,2025-07-04 03:11
e4Lf0L3OEH4,@감자의하루,"진짜 난해한 휠만 아니면 디자인적으론 깔게 없네요 ㄷㄷ
그릴도 데이라이트도 비슷한 컨셉의 페리 전 K8과 달리 디자인적으로 좋은 예 같구요",1,2025-06-27 05:47
e4Lf0L3OEH4,@tunedforce,"통풍이 없다니 참 기대했는데 ...
아쉽네요",11,2025-06-27 03:34
e4Lf0L3OEH4,@죄명-18,"주니퍼 보다 실구매가 700만원 정도는 싸야 팔릴듯.

정정: 리뷰 다 보고나니, 주니퍼는 둘째치고 남들 잘 안타는 특이한거 원하는 사람 아닌이상 EV3 말고 이거 살 이유 없어 보임. 그리고 팔걸이 폭을 보니(17:35) XM3/아르카나 처럼 운전석과 조수석이 동급의 다른차들 보다 엄청 가까이 붙어있네.",7,2025-06-27 04:15
e4Lf0L3OEH4,@이정우-d7s8s,영상 감사합니다 ^^ 잘 보겠습니다 ^^ 😊👍👍👍,2,2025-06-27 03:12
e4Lf0L3OEH4,@jongminyang7374,"비피디님, 르노 세닉이 내년이면 부산 공장에서 생산될 예정이래요.",1,2025-06-27 05:32
e4Lf0L3OEH4,@곽단-u3r,아 몰랑 솔님만 보영!!,3,2025-06-27 03:30
e4Lf0L3OEH4,@드리미-l2h,언제나 좋은 차리뷰를 만나 즐겁네요. 이번에도 잘 볼게요!,3,2025-06-27 04:37
e4Lf0L3OEH4,@hjkim6229,실제 차량크기가 주니퍼랑 비슷한가요?,0,2025-06-27 22:39
e4Lf0L3OEH4,@이승학-v4m,"디자인 잘뺏네 르노가 미래에 자동차시장 장악할듯합니다 디자인이 세련되고 고급지다
노조들이 득실한 현대는 힘들듯하네요",2,2025-06-27 22:08
e4Lf0L3OEH4,@로션티슈,통풍시트가 없는 건 치명적인 단점이네요~,0,2025-06-28 09:52
e4Lf0L3OEH4,@sung213,같은 리뷰라도 bpd는 보는 시각이 달라서 좋아요~,2,2025-06-27 21:11
e4Lf0L3OEH4,@김경수-q7b3d,"폭스바겐 ID4, ID5 에 비해서 어떤가요??  현재 할인해서 4천 중반대에 사는 차들인데....  세닉은 앱커넥티드, OTA 있나요??",0,2025-06-27 12:43
e4Lf0L3OEH4,@서한원-d4k,충전기가 뒤에 있으면 가격이 더 비싸져서 그런가요???,0,2025-06-27 12:54
e4Lf0L3OEH4,@빠빠보리,그랑 콜레오스 하이브리드 4륜은 안나오나요?,0,2025-06-28 04:03
e4Lf0L3OEH4,@자동차보여주는남자,르노세닉 디자인 미쳤네요!!🤩,5,2025-06-27 04:15
e4Lf0L3OEH4,@냄비넘치다,깜빡이 길어 머야 솔라프 보다 길어 폼 미쳤다 비피디 ~~~앙,1,2025-06-27 04:21
e4Lf0L3OEH4,@kwoenseohyoen,차 팔 생각이 없네? 통풍이없다니 ㅋㅋㅋㅋㅋ,11,2025-06-27 03:36
e4Lf0L3OEH4,@Lovehandletwo,휠 진짜 이쁘다. 실내도 넓고 멋지네요,0,2025-06-27 18:09
e4Lf0L3OEH4,@STARJINZ,깔끔 심플 디자인 GOOD~👍,0,2025-06-27 04:55
e4Lf0L3OEH4,@알로록달로록-zz22,한국에서 열선은 필수 아닌가???,2,2025-06-27 14:19
e4Lf0L3OEH4,@wjdgns8409,잘보고갑니다~,2,2025-06-27 03:05
e4Lf0L3OEH4,@namegi7,이야 디자인 많이 바꼈네요 일단 실주행기를 봐야 겠습니다!,5,2025-06-27 03:22
e4Lf0L3OEH4,@쟈바미유메코-d3b,솔 오늘 의상 미쳤다,0,2025-06-27 09:43
e4Lf0L3OEH4,@츄츄쵸쵸-h7g,점접 이뻐지시네,0,2025-06-29 10:34
e4Lf0L3OEH4,@JoonHoChung,솔님 솔직히 너무 이뿌다,1,2025-06-27 04:35
e4Lf0L3OEH4,@강석주-l1h,솔님 너무 이쁘시네요 오늘 영상 너무 재밌네요 차량 이쁘다 ㅋㅋ,0,2025-06-27 07:25
e4Lf0L3OEH4,@명화작품,디자인이 좋네요 끄덕끄덕,0,2025-06-27 11:03
e4Lf0L3OEH4,@좋은날-t2w,"가격 때문에 많이 팔리진 않겠군!!
디자인은 괜춘... 통풍과 뒷 열선없는건... 
안팔리면할인하겠지",0,2025-06-27 11:17
e4Lf0L3OEH4,@메텔언니,"캬~ 요즘 르노는 실망시키지 않네 ㅋㅋ
디자인은 굿~~~ 
통풍빼고 다 좋다~ ㅋㅋㅋㅋ",0,2025-06-27 10:30
e4Lf0L3OEH4,@rizz_felix,주니퍼 거르고 이거 살 이유가 단 1개도 없는데..,67,2025-06-27 04:27
e4Lf0L3OEH4,@sgmun0324,너무 크지 않고 좋은데? 르노도 라인업 세우나보내용,0,2025-06-30 13:01
e4Lf0L3OEH4,@땃쥐-v7s,셀토스 느낌나서 차 이쁘네 ㄷㄷ 근데 전기차는 테슬라가 너무 압도적이라.. 그래도 국산 전기차보다는 훨씬 상품성 있고 좋네요,0,2025-06-28 07:48
e4Lf0L3OEH4,@fierce-Berseik,❤❤❤,1,2025-06-27 03:27
e4Lf0L3OEH4,@어쌔신-g7g,욜라프 눈나!!!,0,2025-06-27 13:42
e4Lf0L3OEH4,@Choco_dad,😮😮,4,2025-06-27 03:00
e4Lf0L3OEH4,@김청하-z7d,그랑 콜레오스보다 더 대박인데 ? 르노 세닉 E 테크 가격 확정 !!  아이오닉 끝난건가 ....... 🎉   현대와 기야의 브랜드 디자인이 뚜렿하게 보여지면서 쉐보레 르노 KGM. 브랜드 이미지가 조금씩 보여지기 시작한듯 합니다 공격적인 디자인과 앞도적인 포스가 우월합니다 ❤  충전구의 각도의 따라 선호도가 잇지만 베터리 회사와 거리가 최고로 집중되긴 합니다 ㅋㅋ 기야의 내모내모 휠보다는 역동적이지않을까 ~ 내부의 인텔리전트의 부분은 한번에 확 바뀌지않지만 시술적인 부분으로 변화되는것 같아요 컬럼식이 아닌 컬럼식 기어 너무 간편하고 좋지않을까   컵홀더와 편의기능까지 대박입니다 ❤,0,2025-06-27 06:11
e4Lf0L3OEH4,@King_S.J,기본타이어가 cc2넹ㅎㅎ,2,2025-06-27 03:26
e4Lf0L3OEH4,@star_saf,보조금 포함 풀옵 3000하면 대박 날듯 !!!!!,0,2025-06-27 16:54
e4Lf0L3OEH4,@TV-or2jj,주행거리가 많이 아쉽네 신차 정도면 600이상은 가줘야 좋은데...가격도 경쟁력이 조금 딸리고 잘팔릴라나,0,2025-06-27 13:34
e4Lf0L3OEH4,@백바지27,Cute 😍,0,2025-06-27 07:15
e4Lf0L3OEH4,@김사부-x7f,할인500이상들어가야살듯하네요~,0,2025-06-27 06:05
e4Lf0L3OEH4,@케이가디언,이가격이면 씨라이온 살듯....,1,2025-06-29 05:47
e4Lf0L3OEH4,@keyimnandj,승차감은 세닉 >>> 모델Y,2,2025-06-27 04:42
e4Lf0L3OEH4,@korea-works,👍👍👍,0,2025-06-27 07:57
e4Lf0L3OEH4,@김광락-n1e,대박인건 언제 나오나요?,0,2025-06-27 21:47
e4Lf0L3OEH4,@솔라시스템-q4w,불어 다시한번 해주세요 ㅋㅋㅋ,0,2025-06-30 13:45
e4Lf0L3OEH4,@thisplus237,이제 현기차는 사고싶단 생각이 1도 없어진다,1,2025-06-27 08:40
e4Lf0L3OEH4,@이희남-j8d,비싸네요. 패쓰,3,2025-06-27 04:24
e4Lf0L3OEH4,@wramthen,"디자인은 좋은데 볼보 ex30만할거 같은데 그 수준이면 세단 해치백 사이즈... ex30 시승했다가 사이즈 너무 작아서....
느낌만 suv 하지만 실사이즈는.....",0,2025-06-27 08:14
e4Lf0L3OEH4,@홍문기-o7u,드디어 세닉 나오는구나,0,2025-06-27 04:53
e4Lf0L3OEH4,@시리시,가격 미친거 맞음.,0,2025-06-27 05:53
e4Lf0L3OEH4,@Jaekwan.lee9254,디 올뉴 올라프님의 하루살이,0,2025-06-27 06:13
e4Lf0L3OEH4,@ykhhero,올라프 폼 미쳤다,0,2025-06-27 09:44
e4Lf0L3OEH4,@라온74,"가격 미친거 맞네.
그돈씨",0,2025-06-28 01:24
e4Lf0L3OEH4,@윤형제-v6w,테슬라 구매 어디서 하더라?,0,2025-06-28 10:18
e4Lf0L3OEH4,@뜨는해-j8u,지금 알핀 타고 다니는데 이번세닉 진심 디자인 삽같네요 푸하하,0,2025-06-27 15:25
e4Lf0L3OEH4,@ashk8045,배터리는 없어도 통풍시트는 있어야지...,0,2025-06-28 02:54
e4Lf0L3OEH4,@걷다보면-h8b,이 차는 썬루프가 맘에드네.,0,2025-06-28 13:59
e4Lf0L3OEH4,@논리남,디자인빼고 장점을 모르겠어요 ㅜㅜ,1,2025-06-27 05:19
e4Lf0L3OEH4,@겜보이-u3q,?? 전기차 안팔리지않나여..?,0,2025-06-27 08:41
e4Lf0L3OEH4,@달려보자구요,아이거.  하브가. 아니고. 전기차였나요 ㅠ,0,2025-06-27 09:12
e4Lf0L3OEH4,@jejurain,전기차는 돌아다니는 침대가 돼줘야지!,0,2025-06-28 09:51
e4Lf0L3OEH4,@jinsta-v3g,보릉보릉~~,0,2025-06-27 15:20
e4Lf0L3OEH4,@IIIlllIIIlllIIIlllIIIlllIIIlll,"르노차 사지마세요. 콜레오스 부터 지금 르노차는 시기 상조 입니다. 차가 문제가 아닙니다. 르노가 문제입니다.
콜레오스 루프렉갈변, 통풍시트약해짐, 블루투스문제, 시트허리프레임닿는문제 등 불량을 고치지 못하고있으며,
서비스센터는 정해진 규정대로만 수리하기때문에 이런 불량들 잡질못하구요, 본사에서도 이런문제를 담당하는 부서도없고 할수있는 직원도없습니다.
본인들이 만든 차가 아니기에 불량이 나오는경우 현제 대처가 안돼니 규정상 안된다. 규정상 불량이 아니다. 해줄수있는게없다. 소비자원에 신고해라 라고 답변중입니다.
가장큰 문제는 차가 불량이발생할수있는건 당연한건데 이걸 대처할수있는 시스템이나 인력인 없습니다. 모든걸 서비스센터기사한태 일임하고 기사분들은 설계도 외 불량에관한 처리를 하지못합니다.
이게 현재 르노입니다. 참고하시기 바랍니다.",14,2025-06-27 03:17
e4Lf0L3OEH4,@오로지-j1f,가격 미친거 맞나요??????????,0,2025-06-29 08:41
e4Lf0L3OEH4,@꾸준히-f8p,통풍시트 없이 들어오다니..OTL,0,2025-06-28 08:23
e4Lf0L3OEH4,@ashk8045,통풍시트가없대요!!!!!!!!!,0,2025-06-28 02:53
e4Lf0L3OEH4,@김병집-d8n,"선루프 진짜 부럽네요
싼타페 타고 있는데. 수동으로 열고 닫고 있네요 ;;",0,2025-06-27 07:57
e4Lf0L3OEH4,@박수soo,차 짜세도 좋고 솔라프 짜세도 좋고.....,0,2025-06-27 11:04
e4Lf0L3OEH4,@Macfly5951,우리나라는 해치백 무덤이라...,2,2025-06-27 03:58
e4Lf0L3OEH4,@jjangggong,4천만원대 후반이 깡통이래 안사,2,2025-06-27 10:13
e4Lf0L3OEH4,@MESSIAH-r8y,헤드룸 저거 난 목이너무 불편해서 머리까지아프던데..,0,2025-06-28 01:47
e4Lf0L3OEH4,@이하늘-z4p1r,6천인데 통풍X ? ? ? 😂,8,2025-06-27 03:56
e4Lf0L3OEH4,@jinhyun84,500만 더주면 훨씬 크고 훨씬 멀리가고 훨씬 힘 좋고 훨씬 옵션좋은 모덜y 주니퍼를 살수있는 나라라..,0,2025-06-27 04:32
e4Lf0L3OEH4,@ygchai8029,"전기차는 자율주행이 되냐, 안되냐가 중요하고, 디자인 이런거는 나중 문제다. FSD가 된다면 디자인, 편의장치 이런걸 보는거지...저걸 사느니
그냥 가솔린차 사고말지...저런거 안팔린다.",0,2025-06-27 12:24
e4Lf0L3OEH4,@김시온-j2r,아니통풍은😂,0,2025-06-27 13:07
e4Lf0L3OEH4,@비오는하루,통풍 없다고 해서 바로 영상 끔,2,2025-06-27 05:00
e4Lf0L3OEH4,@김경호-q5e,겁나비싸네 저 가격이면 걍 하브 준대형오로라2 기다립니다,0,2025-06-27 09:57
e4Lf0L3OEH4,@eric0000ful,가격이 미쳤네! 그돈이면 살이유가 있나?,0,2025-06-29 09:52
e4Lf0L3OEH4,@아기집사_후리,가격이 변수네요!  이가격에 안팔린다! 한표.,0,2025-06-27 22:49
3H1grXMahVo,@CreativeBTC,와 ㄷㄷㄷㄷㄷ 딴비 누나 대존예 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,52,2025-06-27 03:16
3H1grXMahVo,@바나나우유G,차보다 사람이 먼저다 🧡💛💚,12,2025-06-29 02:42
3H1grXMahVo,@이정열-u4c,딴비  기요미,13,2025-06-27 08:59
3H1grXMahVo,@renbow6,모 다 좋은데.. 가격이 테슬라 모델Y를 넘어서는데.. 이게 무슨 생각으로 가격을 측정한건지..,6,2025-06-29 15:29
3H1grXMahVo,@UCDlrTZ7LIvVva3KqJyUo7gw,이제 보내줄수 있을꺼 같다.,14,2025-06-27 03:21
3H1grXMahVo,@난나야-g9q,잘빠졌네~~~~~ 🚗,6,2025-06-27 22:40
3H1grXMahVo,@오웬-n4p,시닉이라고 읽어야 하지 않나요,4,2025-07-06 14:08
3H1grXMahVo,@석이-t7n,뭐야 딴비 !!! 졸귀 !!!,2,2025-06-30 06:36
3H1grXMahVo,@yongsunlee9451,딴비님 리뷰 잘하네!ㅋㅋ😂,3,2025-06-27 20:38
3H1grXMahVo,@김다큐,썸네일  즥이네 ❤❤,3,2025-06-27 10:26
3H1grXMahVo,@krclever22,딴비도 진짜 이쁘긴해. 차도 이쁘구먼,2,2025-06-29 15:10
3H1grXMahVo,@하의봉-i6n,장점만 애기하니 광고인가 싶네요. 단점도 솔찍하게 애기하면 더 믿음가는 리뷰가 될거같아요. 앞자리 통풍없고. 2열 열선없는건 정말아쉽습니다. 좋은차가 많이 나와서 소비자의 선택폭이 넓어지길 바랍니다.,6,2025-06-28 09:52
3H1grXMahVo,@Francisco-c8n3c,Muito bonita e linda demais adorei ❤️❤️😍❤️❤️😍❤️,2,2025-06-29 14:59
3H1grXMahVo,@은교김-t1z,다 필요없다 딴비 세상에서 제일 예쁘다... 토 달지마라.,2,2025-06-28 14:14
3H1grXMahVo,@tenis_kimdragonhee,캬 지린다,0,2025-07-08 03:49
3H1grXMahVo,@쟈바미유메코-d3b,이야  딴비님  귀엽다 ㅋㅋㅋㅋ 볼수록 귀엽네 ㅎㅎ이쁘고,4,2025-06-27 09:44
3H1grXMahVo,@gooouagle,디자인 멋지네,1,2025-06-29 12:41
3H1grXMahVo,@Clarkrockbell,어린게 최고긴 해 😮 젊음은 빛이 난다.,1,2025-06-27 05:01
3H1grXMahVo,@강민준-n7o,6:43,10,2025-06-27 04:00
3H1grXMahVo,@rohsungjinable,왐마 가격 뭐 당가?,3,2025-06-27 15:51
3H1grXMahVo,@꿈꾸라-i5d,앗? 딴비 잖아...ㅎㅎ,0,2025-07-03 03:54
3H1grXMahVo,@최병철-f2b,르노삼성도 실내및외관도 많이 신경써서 나오네요 😅 세닉 너무 예쁘네요 🎉 오늘도 카비니 영상 잘보고 갑니다 ^^,4,2025-06-27 03:24
3H1grXMahVo,@J-1004,아니 클릭을 안할수가 없자나요😂😂😂😂😊,0,2025-06-30 13:39
3H1grXMahVo,@JAMJAM-hm6lm,다리꼬고계셔도 짱이쁘실거같음,3,2025-06-27 04:20
3H1grXMahVo,@audizzang,딴비님...❤,0,2025-07-01 13:55
3H1grXMahVo,@nanimjjang,시원하니 잘 깟어,0,2025-06-29 22:35
3H1grXMahVo,@gC-ni3iw,딴비니 뽐 굿,0,2025-06-27 06:32
3H1grXMahVo,@외계인-n9l,정숙하고 주행성 좋긴한데 차선이탈방지장치가 너무 핸들을 확확 잡아돌려서 차선유지가 아니라 되려 반대차선으로 꼬라박는 느낌이;;,0,2025-06-29 12:15
3H1grXMahVo,@THENEWK9,(르노)세닉 E-TECH 일렉트릭 멋있다.,0,2025-06-28 00:14
3H1grXMahVo,@shy1518,차가 뭐죠??,0,2025-06-29 08:56
3H1grXMahVo,@석이-t7n,그랑꼴레오스도 실내 저렇게 해줘라 그 와이드 디스플레이 말고,1,2025-06-30 06:53
3H1grXMahVo,@앙뜨앙,시승차를 그렇게.. 막..타도.. .........  좋네요 !,0,2025-06-27 09:18
3H1grXMahVo,@yunzhonggun-u1l,기격듣고 바로 테슬라생각나는데요 ㅋㅋ,6,2025-06-27 12:38
3H1grXMahVo,@희희-h3o,비싸다비싸,2,2025-06-28 06:51
3H1grXMahVo,@papataejun1389,알리에 선루프 가림막 사야되네..ㅎ,0,2025-06-29 22:45
3H1grXMahVo,@최종성-g5n,딴비  잘하네 이쁘고,1,2025-06-28 23:42
3H1grXMahVo,@페기구나,엊그제 지하주차장 불난거 어느 차인지 아시는분??,0,2025-06-30 01:16
3H1grXMahVo,@Wolverlim,님아......라리닙 보내버리고..새로운 여자를 상콤하네요,1,2025-06-30 04:00
3H1grXMahVo,@1여행스케치,생선비늘  ---이건 아가미아냐 ^^,0,2025-06-29 10:40
3H1grXMahVo,@kiho4348,썸네일이 점점... 이러다 큰일나것네요,1,2025-06-28 07:11
3H1grXMahVo,@슈화슈화_idle,야! 커피사왓냐? 그 분이구나 ㅋㅋ,0,2025-07-01 11:00
3H1grXMahVo,@성이름-s5b1y,이제는 르노하면 보르노밖에 안 떠오른다 그냥..,11,2025-06-27 03:52
3H1grXMahVo,@IKEA_KR,아니 어떤 시대인데 신차가 아직도 프롭로드를...,2,2025-06-27 08:18
3H1grXMahVo,@allenchoi71,근데 라리..어디가셨나요..😢,0,2025-07-03 13:59
3H1grXMahVo,@석이-t7n,차가 안보여 딴비만 보여 ~,0,2025-06-30 06:51
3H1grXMahVo,@jupiterx1254,차 잘 뽑혓네 진짜,0,2025-06-27 09:54
3H1grXMahVo,@Need_jeong4973,차박은 필수 조건이 되어버리네요!,0,2025-06-27 03:17
3H1grXMahVo,@user_bjkoaaaxb,명찰을 왜 목걸이로 줘가지고 ㅡㅡ 세닉은 안사야겠다,1,2025-06-27 15:12
3H1grXMahVo,@김경호-q5e,르너 요즘 인정하겠는데 넘 비싸다 그냘 좀 기다렸다 오로라2하브로 갈께,0,2025-06-28 14:30
3H1grXMahVo,@nickol-h3m7z,기왕 하는 김에 조금 더 과감해져야,0,2025-07-07 12:13
3H1grXMahVo,@킴브라이언-w2s,차안에서 격하게 흔들리는.avi,0,2025-06-30 04:09
3H1grXMahVo,@proworldcon,목에 걸은거좀요,0,2025-06-29 11:03
3H1grXMahVo,@shk2195,솔직히 차는 하나도 눈에 안들어온다. 하지만 초집중해서 봤다.,0,2025-06-27 14:33
3H1grXMahVo,@sunjin660,르노는 지금 폼이 미침,0,2025-06-27 18:53
3H1grXMahVo,@칠복-b9e,남자분 목소리 김희철인줄....,1,2025-07-02 08:30
3H1grXMahVo,@ccctv-k7d,충돌했을때 물나오면 버리는것잔아,0,2025-06-29 10:46
3H1grXMahVo,@skulls-c9f,오빠? 그돈이면 테슬라 모델 Y 쥬니퍼 사겠다   우리 헤어져!,0,2025-07-04 10:20
3H1grXMahVo,@이방원-l7n,"세닉 토션빔임, 잘알아보세요",0,2025-06-29 00:07
3H1grXMahVo,@ghen5758,보르노는 쫌...,0,2025-07-07 09:20
3H1grXMahVo,@jamespark7584,하이브리드는 왜 안나오냐고ㅜㅜㅜㅜㅜ,0,2025-06-27 04:03
3H1grXMahVo,@DJK-cf1ti,목에 걸고있는 거 치워주세요,0,2025-06-27 06:02
3H1grXMahVo,@Aidoll-o3n,이런 차가 눈에 안들어와,0,2025-07-06 01:08
3H1grXMahVo,@냥냥이소나기펀치,참하다 차보다....,0,2025-06-27 03:16
3H1grXMahVo,@서우파덜,올라프보다 낫네..,0,2025-06-30 06:08
3H1grXMahVo,@HongBongGi,그정도로 느껴?ㅎㅎ,0,2025-07-05 08:47
3H1grXMahVo,@운동훈,뭔 여자는 다 이쁘다네,0,2025-06-28 14:12
3H1grXMahVo,@H_HD_J,딴비가 좀더 섹시하긴해,0,2025-07-01 13:38
3H1grXMahVo,@lsh0204,좀만 이뻣으면 ..아쉽,0,2025-07-06 03:56
3H1grXMahVo,@고기러버-n1f,이래놓고 1찍들 암말안하쥬? 왜냐? 25마넌 35마넌 받을걸루 술 처먹어야되걸랑~~~~ㅎㅎ 1차 갔다가 2차뛰고 해야되걸랑~~~~~,0,2025-07-07 07:57
